대지위치,건축면적,주구조,용도,지붕구조,사용승인년도
대전광역시 유성구 상대동 469-2,176.5,철근콘크리트구조,단독주택,(철근)콘크리트,2013
대전광역시 유성구 상대동 469-3,163.2,철근콘크리트구조,단독주택,(철근)콘크리트,2011
대전광역시 유성구 상대동 469-4,166.02,철근콘크리트구조,단독주택,(철근)콘크리트,2013
대전광역시 유성구 상대동 469-5,161.52,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 469-6,170.23,철근콘크리트구조,단독주택,(철근)콘크리트,2013
대전광역시 유성구 상대동 469-7,176.28,철근콘크리트구조,단독주택,(철근)콘크리트,2013
대전광역시 유성구 상대동 469-8,166.86,철근콘크리트구조,단독주택,(철근)콘크리트,2014
대전광역시 유성구 상대동 469-9,161.5,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 470-1,176.5,철근콘크리트구조,단독주택,(철근)콘크리트,2013
대전광역시 유성구 상대동 470-10,167.96,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 470-2,176.7,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 470-3,167.25,철근콘크리트구조,단독주택,(철근)콘크리트,2013
대전광역시 유성구 상대동 470-4,167.73,철근콘크리트구조,단독주택,기타지붕,2013
대전광역시 유성구 상대동 470-5,167.2,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 470-6,174.15,철근콘크리트구조,단독주택,(철근)콘크리트,2013
대전광역시 유성구 상대동 470-7,169.81,철근콘크리트구조,단독주택,(철근)콘크리트,2011
대전광역시 유성구 상대동 470-8,163.35,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 470-9,167.64,철근콘크리트구조,단독주택,(철근)콘크리트,2013
대전광역시 유성구 상대동 471-1,153.31,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 471-10,153.42,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 471-2,148.78,철근콘크리트구조,단독주택,(철근)콘크리트,2013
대전광역시 유성구 상대동 471-3,147.83,철근콘크리트구조,단독주택,(철근)콘크리트,2014
대전광역시 유성구 상대동 471-4,151.25,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 471-5,157.16,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 471-6,151.82,철근콘크리트구조,단독주택,(철근)콘크리트,2013
대전광역시 유성구 상대동 471-7,152.43,철근콘크리트구조,단독주택,(철근)콘크리트,2015
대전광역시 유성구 상대동 471-8,156.38,철근콘크리트구조,단독주택,(철근)콘크리트,2013
대전광역시 유성구 상대동 471-9,144.4,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 472-1,146.43,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 472-2,149.18,철근콘크리트구조,단독주택,(철근)콘크리트,2011
대전광역시 유성구 상대동 472-3,148.41,철근콘크리트구조,단독주택,(철근)콘크리트,2013
대전광역시 유성구 상대동 472-4,149.92,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 472-6,147.05,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 472-7,149.5,철근콘크리트구조,단독주택,(철근)콘크리트,2013
대전광역시 유성구 상대동 473-1,226.96,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,2011
대전광역시 유성구 상대동 473-2,249.985,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,2011
대전광역시 유성구 상대동 473-3,244.02,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,2011
대전광역시 유성구 상대동 473-4,275.39,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,2011
대전광역시 유성구 상대동 474-1,557.31,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,2011
대전광역시 유성구 상대동 474-3,544.48,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2011
대전광역시 유성구 상대동 476-1,163.76,철근콘크리트구조,단독주택,(철근)콘크리트,2011
대전광역시 유성구 상대동 476-10,169.54,철근콘크리트구조,단독주택,(철근)콘크리트,2013
대전광역시 유성구 상대동 476-2,180.79,철근콘크리트구조,단독주택,(철근)콘크리트,2014
대전광역시 유성구 상대동 476-3,176.13,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 476-4,178.65,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 476-5,181.47,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 476-6,170.42,철근콘크리트구조,단독주택,(철근)콘크리트,2013
대전광역시 유성구 상대동 476-7,176.375,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 476-8,176.31,철근콘크리트구조,단독주택,(철근)콘크리트,2014
대전광역시 유성구 상대동 476-9,175.97,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 477-1,170.6,철근콘크리트구조,단독주택,기타지붕,2012
대전광역시 유성구 상대동 477-10,169.81,철근콘크리트구조,단독주택,(철근)콘크리트,2013
대전광역시 유성구 상대동 477-2,179.81,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 477-3,178.59,철근콘크리트구조,단독주택,(철근)콘크리트,2013
대전광역시 유성구 상대동 477-4,179.74,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 477-5,186.57,철근콘크리트구조,단독주택,(철근)콘크리트,2013
대전광역시 유성구 상대동 477-6,174.68,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 477-7,175.99,철근콘크리트구조,단독주택,(철근)콘크리트,2013
대전광역시 유성구 상대동 477-8,170.19,철근콘크리트구조,단독주택,(철근)콘크리트,2014
대전광역시 유성구 상대동 477-9,170.18,철근콘크리트구조,단독주택,(철근)콘크리트,2013
대전광역시 유성구 상대동 478-1,180.5,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 478-10,179.2,철근콘크리트구조,단독주택,(철근)콘크리트,2015
대전광역시 유성구 상대동 478-2,180.02,철근콘크리트구조,단독주택,(철근)콘크리트,2013
대전광역시 유성구 상대동 478-3,180.45,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 478-4,180.21,철근콘크리트구조,단독주택,(철근)콘크리트,2014
대전광역시 유성구 상대동 478-5,179.98,철근콘크리트구조,단독주택,(철근)콘크리트,2014
대전광역시 유성구 상대동 478-6,180.13,철근콘크리트구조,단독주택,(철근)콘크리트,2013
대전광역시 유성구 상대동 478-7,175.38,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 478-8,174.15,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 478-9,175.36,철근콘크리트구조,단독주택,(철근)콘크리트,2013
대전광역시 유성구 상대동 479-1,179.19,철근콘크리트구조,단독주택,(철근)콘크리트,2013
대전광역시 유성구 상대동 479-10,179.22,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 479-2,178.9,철근콘크리트구조,단독주택,기타지붕,2012
대전광역시 유성구 상대동 479-3,179.85,철근콘크리트구조,단독주택,(철근)콘크리트,2014
대전광역시 유성구 상대동 479-4,175.6,철근콘크리트구조,단독주택,(철근)콘크리트,2013
대전광역시 유성구 상대동 479-5,178.44,철근콘크리트구조,단독주택,(철근)콘크리트,2017
대전광역시 유성구 상대동 479-6,178.79,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 479-7,178.51,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 479-8,178.96,철근콘크리트구조,단독주택,(철근)콘크리트,2014
대전광역시 유성구 상대동 479-9,178.17,철근콘크리트구조,단독주택,(철근)콘크리트,2014
대전광역시 유성구 상대동 480-1,161.09,철근콘크리트구조,단독주택,(철근)콘크리트,2013
대전광역시 유성구 상대동 480-2,157.48,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 480-3,159.34,철근콘크리트구조,단독주택,(철근)콘크리트,2016
대전광역시 유성구 상대동 480-4,151.07,철근콘크리트구조,단독주택,(철근)콘크리트,2013
대전광역시 유성구 상대동 480-5,161.07,철근콘크리트구조,단독주택,(철근)콘크리트,2012
대전광역시 유성구 상대동 484-5,107.66,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,2011
대전광역시 유성구 상대동 485,3314.36,경량철골구조,교육연구시설,기타지붕,2012
대전광역시 유성구 상대동 487,22178.052,철근콘크리트구조,교육연구시설,(철근)콘크리트,2011
대전광역시 유성구 상대동 488,4319.16,경량철골구조,제1종근린생활시설,기타지붕,2019
대전광역시 유성구 상대동 507,284.0,일반철골구조,제2종근린생활시설,기타지붕,2023
대전광역시 유성구 상대동 519,519.22,일반철골구조,제1종근린생활시설,기타지붕,2019
대전광역시 유성구 상대동 528,97.92,경량철골구조,제2종근린생활시설,기타지붕,2020
대전광역시 유성구 상대동 534,129.01,철근콘크리트구조,단독주택,(철근)콘크리트,1994
대전광역시 유성구 상대동 535,149.76,일반철골구조,제1종근린생활시설,기타지붕,2021
대전광역시 유성구 상대동 536,133.405,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1994
대전광역시 유성구 상대동 538,330.0,일반철골구조,동물및식물관련시설,기타지붕,2017
대전광역시 유성구 상대동 545,1407.04,철근콘크리트구조,교육연구시설,(철근)콘크리트,1980
대전광역시 유성구 상대동 545-1,1072.6,철근콘크리트구조,교육연구시설,기타지붕,1980
대전광역시 유성구 상대동 550,11950.65,경량철골구조,교육연구시설,기타지붕,2017
대전광역시 유성구 상대동 570-142,88.13,벽돌구조,제1종근린생활시설,(철근)콘크리트,2006
대전광역시 유성구 상대동 570-143,300.96,일반철골구조,제1종근린생활시설,기타지붕,2006
대전광역시 유성구 상대동 571,920.3184,철근콘크리트구조,공동주택,(철근)콘크리트,2021
대전광역시 유성구 상대동 572,1863.8359,철근콘크리트구조,업무시설,(철근)콘크리트,2024
대전광역시 유성구 상대동 573,3756.5693,철근콘크리트구조,업무시설,(철근)콘크리트,2024
대전광역시 유성구 상대동 574,1262.4529,철근콘크리트구조,업무시설,(철근)콘크리트,2024
대전광역시 유성구 상대동 578,582.15,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,2024
대전광역시 유성구 상대동 580,304.6005,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2021
대전광역시 유성구 상대동 581,119.54,일반목구조,제1종근린생활시설,기타지붕,2024
대전광역시 유성구 성북동 1-13,2658.09,철근콘크리트구조,교육연구시설,기타지붕,2019
대전광역시 유성구 성북동 110,255.3,경량철골구조,동.식물관련시설,기타지붕,2009
대전광역시 유성구 성북동 13-20,78.71,블록구조,단독주택,슬레이트,1980
대전광역시 유성구 성북동 142-1,390.72,경량철골구조,동.식물관련시설,기타지붕,2006
대전광역시 유성구 성북동 15-1,59.28,블록구조,단독주택,슬레이트,1980
대전광역시 유성구 성북동 153,538.9,일반철골구조,동.식물관련시설,기타지붕,2006
대전광역시 유성구 성북동 156,149.44,벽돌구조,단독주택,기타지붕,2011
대전광역시 유성구 성북동 17-1,54.0,경량철골구조,동.식물관련시설,기타지붕,2005
대전광역시 유성구 성북동 182-1,66.5,경량철골구조,단독주택,기타지붕,2010
대전광역시 유성구 성북동 182-2,49.59,일반목구조,단독주택,슬레이트,1980
대전광역시 유성구 성북동 183-1,105.16,일반목구조,단독주택,기와,1980
대전광역시 유성구 성북동 183-2,35.5,벽돌구조,단독주택,슬레이트,1980
대전광역시 유성구 성북동 183-3,141.26999999999998,벽돌구조,단독주택,기타지붕,2012
